Name,Latitude,Longitude,Rating,Categories,Keyword,State,Season,District,Visitors Count of Ratings
Kumarghat Nagar van city park Smriti van,24.1813648,92.03765709999999,5,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,1
BARAMURA ECO PARK,23.8187371,91.5832765,4.2,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,87
"Subhash Park, Khowai",24.0712799,91.6034742,4,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,271
KUMARGHAT NAGAR VAN CITY PARK MAIN GATE,24.1788467,92.03222170000001,4.5,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,6
Barabil Children Park,24.0705657,91.62167029999999,5,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,1
Kamalpur Town Hall Park,24.1875392,91.82538369999999,3.9,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,16
"Eco Park,",24.1601711,92.0322266,3.9,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,19
Children Park Kamalpur,24.18736,91.8260244,5,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,1
KGHHS Garden,24.068219,91.6075267,4.2,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,6
"Eco Park, Manughat, Dhalai Tripura",23.9972939,91.9905996,4,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,15
Gonjaran Sishu Udyan A Children's park,24.0815382,91.6130014,5,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,2
Totabari Park,23.9072793,91.61919019999999,3.3,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,16
Dasharath Deb Memorial Park,23.9990302,91.5760737,4,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,4
Children Park,24.1391346,91.81498979999999,3.8,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,33
দীনেশ দেববর্মা পার্ক /Dinesh Debbarma Park,24.0403525,91.83321380000001,3.5,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,4
Art park,24.1963529,92.10230469999999,5,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,2
Gopinath Tripura Memorial Children Park,24.0157248,91.9732767,5,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,3
Prajit Ruber garden,23.9664295,92.030628,5,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,2
"Longtharai Eco Park, Manughat, Dhalai Tripura",23.9888796,91.9858003,4,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,84
Rema Kalenga Reserved Forest,24.129051,91.6255654,4.5,"tourist_attraction, park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,285
Greenland Park,24.230848,91.5686966,3.7,"park, lodging, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,151
S.K Para Mango Plantation,23.9747647,91.9677701,4,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,1
Kalyanpur Selfie Point.,23.931419,91.6099239,0,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,0
Ampura Eco-park,23.9982094,91.5749542,3.6,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,18
Kumarghat Nagar van city park tree house,24.1825246,92.04605939999999,0,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,0
Kumarghat Nagar van city park tree house,24.1626766,92.0378331,0,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,0
Lychee Bagan (lychee garden),23.8294412,91.6694411,4.5,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,4
Urban park,23.8441218,91.63793390000001,1,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,1
Boat ghat Kumarghat Nagar van city park,24.1831023,92.0341457,0,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,0
Hamuna’s Bari,24.1707202,92.0338463,5,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,1
ECO Park,23.917318,91.8454711,4.1,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,266
Banabithi Eco Park,24.0563325,91.5794359,3.8,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,172
Chakmaghat Park Teliamura,23.8332444,91.6811164,4,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,310
Manu Children Park,23.9971048,91.9894786,3.7,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,197
Kanu Tripura Garden,24.1545481,92.0594373,3,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,2
Hathai Kotor,23.8158125,91.5799375,4.2,"park, tourist_attraction, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,806
Eco-Park,24.1614504,92.0434916,3.9,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,383
Kalyanpur Mini Park,23.9314561,91.60987659999999,0,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,0
Dipak Som (Residency),24.1758141,92.0199653,5,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,1
Bakchara Tea Garden,23.9176343,92.00638149999999,3.9,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,8
BARALUTMA ECO PARK,24.076695,91.823358,4.2,"park, point_of_interest, establishment",parks,Tripura,Spring,Dhalai,5
Khowai rihapbeliti center,24.0569833,91.6095454,4.5,"museum, point_of_interest, establishment",museum,Tripura,Winter,Dhalai,4
Kurmah Jame Masjid,24.2074575,91.8656467,5,"museum, point_of_interest, establishment",museum,Tripura,Winter,Dhalai,1
"SIYAM AHEMD,,,চিটবল",24.1002885,91.5385007,0,"museum, point_of_interest, establishment",museum,Tripura,Winter,Dhalai,0
"হাফিজিয়া মাদ্রাসা,বড়াব্দা",24.1600184,91.570069,5,"museum, point_of_interest, establishment",museum,Tripura,Winter,Dhalai,1
SIYAM AHMED ---- এলাকার,24.097714,91.54733519999999,0,"museum, point_of_interest, establishment",museum,Tripura,Winter,Dhalai,0
"ইয়াসিন শাহ্ দরবার শরীফ, কাইছনাজুরী",24.2559387,91.5513565,1,"museum, point_of_interest, establishment",museum,Tripura,Winter,Dhalai,1
Shilchhara Buddha Waterfall (pecharthal waterfall),24.2094968,92.0780133,4.1,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,122
Barmura waterfall,23.8105999,91.571918,4.2,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,156
Dumala Water falls,24.0241679,91.75158979999999,4.1,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,110
Longtharai Hill Waterfall,23.8703941,91.9740089,4,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,29
Hot topic waterfall,23.7896184,91.55409569999999,4.7,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,3
"Kumardhan para, Thaipholo Tuwari waterfall",23.9719828,91.90595499999999,4.4,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,5
Hum Hum Waterfall (Rajkandi Reserve Forest),24.2388942,91.9196949,4.2,"tourist_attraction, park, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,288
Sulma Dongur Tuisoi Waterfall,24.1238474,91.9009643,4.3,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,299
Way to Tokbak khor waterfall,24.1290504,91.7133968,3.6,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,18
Tayung Tuku Waterfall,24.067224,91.7494112,4.3,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,16
Way to Tuisoi Waterfall,24.111118,91.9058081,4,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,4
Kurma waterfall,24.2079614,91.92843189999999,4.8,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,5
Kachari Dumbur Water Fall,24.0014738,92.1311321,4,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,33
View Point of Sulma Dungur Tuisoi Waterfall,24.1247561,91.90007229999999,4.4,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,12
Hum Hum Waterfall entry checkpoint.,24.1731875,91.8860625,4.6,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,33
Durgacherra Waterfall,23.9017433,92.0017903,0,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,0
Leon waterfall,23.7428999,91.55674409999999,5,"park, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,1
Atharomura waterfall,23.910333,91.7324519,3,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,2
Pecharthal View point,24.1898144,92.0886443,4.2,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,16
Lalchara waterfall,23.9270219,92.06160179999999,5,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,3
Picol Waterfall,24.2103732,91.9104637,4.8,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,5
Mahadev Tila water fall,23.8872694,91.7667153,4.5,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,2
Hum Hum Waterfall,24.1674888,91.91194469999999,4.5,"natural_feature, establishment",waterfalls,Tripura,Monsoon,Dhalai,700
Robokva Twin Falls,23.7378796,91.5865189,4.5,"park, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,2
Bokainagar Waterfall (বোকাইনগর ঝর্ণা),24.2038695,91.9091323,3.8,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,8
Khan point 3,24.1674365,91.9083589,4.8,"park, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,4
Indo-Bangla View Point,24.135586,91.9000812,4.8,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,19
Sitap Waterfall,24.1748101,91.9099967,5,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,1
হামহাম ট্রেইল,24.167123,91.90193459999999,4.2,"park, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,27
Kurma Lake,24.2145346,91.8675065,3.4,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,5
Hathai Kotor Waterfall,23.8105999,91.571918,0,"point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,0
Rema Kalenga Reserved Forest,24.129051,91.6255654,4.5,"tourist_attraction, park, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,285
BARAMURA ECO PARK,23.8187371,91.5832765,4.2,"park, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,87
Valley view Point,24.11247,91.91262689999999,4,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,4
Gultila,24.2510376,91.75184019999999,4.7,"park, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,3
Montang Valley,23.7694658,91.7375347,4.3,"tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,1053
Saikar,24.1098259,91.9047556,4.2,"point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,24
Lalchara mini waterfall,23.9320068,92.03811909999999,0,"amusement_park, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,0
Hathai Kotor,23.8158125,91.5799375,4.2,"park, tourist_attraction, point_of_interest, establishment",waterfalls,Tripura,Monsoon,Dhalai,806
Rema Kalenga Reserved Forest,24.129051,91.6255654,4.5,"tourist_attraction, park, point_of_interest, establishment",beaches,Tripura,Summer,Dhalai,285
Tripureshwar Shiv Mandir,23.9209009,91.6251975,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,45
Jugarshi Baba Loknath seva mandir,23.844089,91.64494549999999,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,41
SRI SRI JAGANNATHJI TEMPLE শ্রী শ্রী জগন্নাথ জিউ মন্দির,24.1660264,92.0348302,4.9,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,7
Mahadev Temple,23.9149704,91.6887836,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,1
Kali and Shiv Temple,23.9405435,92.00060909999999,4.2,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,5
Hanuman Temple,24.2110652,91.7083801,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,1
Mahadev Temple,24.1677898,91.6593687,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,2
Vishnu Temple,23.8198655,91.62343709999999,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,2
Shiv Temple Shivbari,24.137132,91.8855945,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,2
Sri Sringeri Sharada Peetham,24.2530717,92.03151989999999,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,52
Narasingha Temple,23.951028,91.5950502,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,2
Sri Krishna Temple,23.9185375,91.6744531,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,2
Sringeri Balaji Mandir,24.2536834,92.0311858,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,29
"Bangamura Buddhist, Temple",23.9290351,92.0084569,5,"place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,2
Chailengta Nat Temple,23.9434358,91.99971939999999,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,2
Balicharra Mandop (Temple),24.1188119,91.9793284,4.3,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,6
longtrai temple,23.9209041,91.9309571,4.3,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,15
𑄍𑄳𑄆𑄦𑄬𑄁𑄑 𑄟𑄰𑄖𑄴𑄳𑄢𑄨 𑄝𑄧𑄚𑄧𑄝𑄨𑄦𑄢𑄴,23.9441165,92.0004857,5,"place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,1
Assam Rifles Temple,23.8035042,91.6196368,3.4,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,11
Mwtai Nathong Temple,24.0748296,91.6710437,4,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,3
Tripuraswar Mahadev temple,24.1818257,91.84572589999999,5,"place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,3
Bhairav Tali temple,23.9783897,91.99538609999999,4,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,1
SAKYAMONI BUDDHA BIHAR,23.9569107,91.8229167,5,"place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,1
Sri Sri Radha Krishna Temple D.P.J,23.8583412,91.6122591,0,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,0
Temple of Twiburup,24.0625043,91.73252889999999,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,6
Kali Temple,24.0120169,91.97678780000001,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,2
Shiv Temple,24.11317,91.8356014,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,2
Kamaleshwari Kali Temple,24.1981769,91.8362721,4.4,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,59
Pariyatti Sasana Buddha Vihar,24.1556998,92.05131519999999,5,"place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,6
Tripuraswari temple and shiva temple,24.0834017,91.85612119999999,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,5
"Maa Kali Temple, Shramik Sangha",24.1702488,91.8150488,4,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,3
Mahadev Temple,24.06019,91.84699599999999,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,1
Jagannaath Temple Machmara,24.1362207,92.1298869,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,1
Horiowm Temple,24.1622485,92.0365748,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,1
Mahabir Jagarnath Temple,24.1109035,91.8376238,4.2,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,13
Shiva Temple,24.1780881,92.02731899999999,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,1
"Bishnupriya Manipuri, Radha Krishna Temple",24.0812012,91.93663339999999,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,1
Bophang Tola Jutuni Shiv Mandir,23.9959768,92.00555940000001,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,7
Bapon Dey Mahadev temple,24.1077816,91.9716412,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,1
"Upanagar, Buddhists Temple",23.9248031,91.8463933,1,"place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,1
"Thorai Twisa, Shiv Mandir",23.9489319,91.96493869999999,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,11
Laxmi Narayan Temple,24.2472227,92.0140187,4.6,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,7
Laxmikanta sharma temple,24.1032601,91.97295079999999,4.4,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,7
PRAGYA SADHANA ARNYA KUTIR,23.9357239,92.0422047,4.2,"place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,5
Mahadev Temple Sam,24.0094778,91.6128526,4.9,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,8
Bhubenaswari Kali Temple,24.1826833,92.0975124,4,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,23
Maa Tripureswari Temple,23.9421819,91.6524278,4.3,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,7
"Longtarai, Temple",23.942369,92.00134229999999,4,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,12
Jagatjyoti Buddha Vihar,24.1619954,92.0460319,4.4,"place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,19
Madhusudan Sharma's Jagonnath Temple,24.1033099,91.9736874,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,2
Bipodttarini Temple Chailengta,23.9465635,92.0047806,4.3,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,6
PAKHANGBA TEMPLE,24.2306691,91.99624999999999,5,"place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,3
Old Shiva Temple Dharmangar para,24.1016186,91.97280429999999,0,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,0
Eden club and temple/ ইডেন ক্লাব এবং মন্দির (subha),23.9795268,91.6110983,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,2
Laxminarayan temple,24.162851,92.03922209999999,4.3,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,3
Baba Longtarai Mandir (Hapong Raja).,23.9779574,91.9093355,4.6,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,10
Unique Temple(Mukharji),24.2116989,91.8463302,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,1
"Ramnagar, Mahadev Temple",24.1151449,91.98826520000001,4.1,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,11
Ama Jompukhiri Mwtai Temple,24.0742308,91.6775856,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,3
Joy Baba Goria Temple,24.2311915,92.0042823,3.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Tripura,All Seasons,Dhalai,9
HILL POINT,23.8088922,91.5636784,4.4,"restaurant, food, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,56
Longtharai Hill Waterfall,23.8703941,91.9740089,4,"tourist_attraction, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,29
Hill Park Eco Resort | হিল পার্ক ইকো রিসোর্ট,24.2464321,91.78796849999999,5,"lodging, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,3
Dalucherra hill,23.9298708,92.0695348,0,"park, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,0
"Olive Hill, Holy Cross English Medium School, Tuithampui",23.799678,91.6752451,4.7,"school, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,6
Hindustan Hill Club,23.8818481,91.6514488,4,"point_of_interest, establishment",hills,Tripura,Winter,Dhalai,4
Pecharthal Hill FPO Working Office,24.136072,92.12639109999999,4,"point_of_interest, establishment",hills,Tripura,Winter,Dhalai,6
Baramura Hill point seventh day Adventist Church,23.8109777,91.56115919999999,4.5,"church, place_of_worship, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,2
Longthrai Hill View,23.8779852,91.95426049999999,2,"tourist_attraction, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,2
Zion Hill School,23.7877108,91.601547,3.7,"school, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,3
Pecharthal Hill Farmer Producer Company Limited,24.1045998,92.112325,5,"point_of_interest, establishment",hills,Tripura,Winter,Dhalai,1
Rajkandi Hills,24.1458557,91.9023883,5,"point_of_interest, establishment",hills,Tripura,Winter,Dhalai,1
Longtarai viewpoint,23.8719691,91.9532463,4.4,"tourist_attraction, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,25
Tarap Hill Reserved Forest,24.1652778,91.62416669999999,4,"natural_feature, establishment",hills,Tripura,Winter,Dhalai,2
Montang Valley,23.7694658,91.7375347,4.3,"tourist_attraction, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,1053
Barmura waterfall,23.8105999,91.571918,4.2,"tourist_attraction, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,156
Gultila,24.2510376,91.75184019999999,4.7,"park, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,3
Baba Longtarai Mandir (Hapong Raja).,23.9779574,91.9093355,4.6,"hindu_temple, place_of_worship, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,10
Shermuntilla Viewpoint/Graveyard,24.1564876,92.08416659999999,4,"tourist_attraction, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,2
Kathalkandi Hills,24.2166667,91.9166667,5,"natural_feature, establishment",hills,Tripura,Winter,Dhalai,2
BARAMURA ECO PARK,23.8187371,91.5832765,4.2,"park, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,87
Laldenga village view point,23.9296569,92.09861869999999,4.2,"tourist_attraction, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,6
"Longtarai, Temple",23.942369,92.00134229999999,4,"hindu_temple, place_of_worship, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,12
নিরালা খাসিয়া পুঞ্জি ( Nirala Khashia Punji),24.1570782,91.74236049999999,4.5,"point_of_interest, establishment",hills,Tripura,Winter,Dhalai,47
Taxi 24x7 Kumarghat /Car rental service Kumarghat/Best taxi service & travel agency in North & Unakoti Tripura & jampui hills,24.1632608,92.0379059,4.9,"finance, travel_agency, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,58
Taraf Hills Reserved Forest,24.147195,91.627507,No rating,"administrative_area_level_5, political",hills,Tripura,Winter,Dhalai,0
Valley view Point,24.11247,91.91262689999999,4,"tourist_attraction, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,4
Unakoti Travels,24.1712377,92.0251815,4.7,"point_of_interest, establishment",hills,Tripura,Winter,Dhalai,13
Baramura,23.8085061,91.5579473,5,"natural_feature, establishment",hills,Tripura,Winter,Dhalai,2
Chindrai para village,23.81163,91.56508000000001,3,"hindu_temple, place_of_worship, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,1
Sadhujan Para,23.8756331,91.97347429999999,No rating,"locality, political",hills,Tripura,Winter,Dhalai,0
SHREEMAA GUEST HOUSE.,23.9194472,91.84890829999999,4.2,"lodging, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,10
Baramura Gas Thermal Power Plant,23.8071183,91.5639532,4.5,"point_of_interest, establishment",hills,Tripura,Winter,Dhalai,11
Hapeng Restaurant,23.7711853,91.7384423,3,"restaurant, food, point_of_interest, establishment",hills,Tripura,Winter,Dhalai,3
Sulma Dongur Tuisoi Waterfall,24.1238474,91.9009643,4.3,"tourist_attraction, point_of_interest, establishment",attraction,Tripura,All Seasons,Dhalai,299
Barmura waterfall,23.8105999,91.571918,4.2,"tourist_attraction, point_of_interest, establishment",attraction,Tripura,All Seasons,Dhalai,156
Montang Valley,23.7694658,91.7375347,4.3,"tourist_attraction, point_of_interest, establishment",attraction,Tripura,All Seasons,Dhalai,1053
Views point,23.7752587,91.73794199999999,3.7,"tourist_attraction, point_of_interest, establishment",attraction,Tripura,All Seasons,Dhalai,18
Valley view Point,24.11247,91.91262689999999,4,"tourist_attraction, point_of_interest, establishment",attraction,Tripura,All Seasons,Dhalai,4
Darchawi view point,24.1451774,92.0444651,2.8,"tourist_attraction, point_of_interest, establishment",attraction,Tripura,All Seasons,Dhalai,6
Pechartal View Point Watch Tower,24.1953034,92.0889352,2.3,"tourist_attraction, point_of_interest, establishment",attraction,Tripura,All Seasons,Dhalai,3
Longthrai Hill View,23.8779852,91.95426049999999,2,"tourist_attraction, point_of_interest, establishment",attraction,Tripura,All Seasons,Dhalai,2
"Lasuban Gorge \ লাসুবন,গিরিখাত",24.1709015,91.7525912,4.5,"tourist_attraction, point_of_interest, establishment",attraction,Tripura,All Seasons,Dhalai,48
Lalchara view point,23.9360625,92.02743749999999,0,"tourist_attraction, point_of_interest, establishment",attraction,Tripura,All Seasons,Dhalai,0
Longtarai viewpoint,23.8719691,91.9532463,4.4,"tourist_attraction, point_of_interest, establishment",attraction,Tripura,All Seasons,Dhalai,25
Longtharai Hill Waterfall,23.8703941,91.9740089,4,"tourist_attraction, point_of_interest, establishment",attraction,Tripura,All Seasons,Dhalai,29
Nuna Cherra Buruiphang View point,23.7725942,91.73848149999999,4.5,"tourist_attraction, point_of_interest, establishment",attraction,Tripura,All Seasons,Dhalai,65
"Dhalai River Bridge, Kamalpur",24.192947,91.83561329999999,4,"tourist_attraction, point_of_interest, establishment",attraction,Tripura,All Seasons,Dhalai,39
