Name,Latitude,Longitude,Rating,Categories,Keyword,State,Season,District,Visitors Count of Ratings
Sector 40-A Park,30.7405124,76.73882499999999,4.2,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,789
Park - Sector 38,30.7428705,76.7428865,4.4,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,276
"Municipal Park, Lohgarh",30.64280459999999,76.8182442,4.2,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,1727
Tej Bagh Colony Park,30.3233126,76.41610829999999,4.2,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,318
Park - Sector-47C,30.6909177,76.76764639999999,4.1,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,497
Sector 53 Sas Nagar Mohali Park,30.7188749,76.7280121,4.1,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,52
Vijay Nagar Park,30.369973,76.781803,4.1,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,81
Park Sector 46 C,30.7009772,76.7634089,4.2,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,1709
park sec 80,30.6699526,76.7145735,4.2,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,300
Sector 7 Nagar Nigam park no19,30.3752011,76.782122,3.7,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,115
Sector 33B - Park,30.7152101,76.7778065,4.3,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,123
Nehru Park 22 Chd,30.7336584,76.7724247,4.3,"park, tourist_attraction, point_of_interest, establishment",parks,Punjab,Spring,Ambala,3048
Sector 4 Park,30.691967,76.86259,4.4,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,229
Public Park - Sector 21 D,30.7241772,76.7716425,4,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,67
Central Park,30.6910538,76.71960729999999,4.4,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,87
Public Park - Sector 27C,30.7214948,76.79837859999999,4.3,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,122
Leisure Valley Park Mohali,30.6999058,76.7366618,4.6,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,990
Shivalik palm city park no 1,30.7268037,76.659841,4.3,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,32
Public Park - Sector 23-D,30.7383874,76.7597385,4.1,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,80
46 Park,30.7049083,76.7639952,4,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,132
Public Park - 2,30.69266949999999,76.8425785,4.3,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,48
Public Park Sector 43B green park,30.7187026,76.7504252,3.9,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,84
Ekta Park,30.7100968,76.72689989999999,4,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,221
Public Park Sector 27D,30.7197051,76.7934606,4.3,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,315
Park 35D,30.7235916,76.7559325,4.4,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,939
Shaheed Bhagat Singh Park,30.1364484,77.2814404,4.2,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,582
Sector 38 Sugar Sister Park,30.7469147,76.7500219,4.3,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,173
Phase 4 Public Park,30.7177947,76.7217926,4.1,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,322
Park 2,30.67185379999999,76.73063739999999,4.4,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,65
Sector 20A - Park,30.7246265,76.7806279,4.3,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,240
Municipal Park Kharar,30.7537724,76.6313821,4.1,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,791
Green Belt Park,30.6946954,76.7540207,4.4,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,274
Sector- 25 Park,30.6721,76.8843,3.9,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,153
Park 16,30.703138,76.8390977,4.2,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,99
Sector 20C - Park,30.7188485,76.7812726,4.1,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,394
Park 15,30.6923907,76.72533349999999,4.3,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,89
Public Park Dhakoli,30.64956189999999,76.8477589,4.2,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,613
Moon Park,30.736769,76.80766050000001,4.4,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,240
Park Baltana,30.6672023,76.8218246,3.8,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,201
"Park, Chandigarh",30.7366321,76.792484,4.2,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,92
Fountain Park,30.7233117,76.7554809,4.5,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,267
Krishna Garden Park,29.963454,76.837197,4.1,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,239
Daughter's Dreamland Park,30.7151367,76.7579205,4.1,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,207
Huda Park,29.9711994,76.8596668,4.1,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,230
Sector 20A - Park,30.7272342,76.7846502,4.1,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,108
Sector 59 Park,30.711372,76.7123521,4.2,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,77
Family Park,29.9689079,76.8608568,4.2,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,157
Park 2,30.7081839,76.7423343,4.1,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,165
Albert Ekka Nature Park,30.308097,76.355871,4.3,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,133
Ashok Vihar Park,30.391669,76.7620946,3.9,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,279
Herbal Park,30.366077,76.8055973,3.7,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,174
"Urban Park, Sector 17",30.7375037,76.7793609,4.7,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,38
Convoy Park,30.347406,76.8451766,4.1,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,200
Tiger park,30.7282989,76.87229909999999,4.3,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,51
Bougainvillea Park 3 Chd,30.7582694,76.7959428,4.4,"park, tourist_attraction, point_of_interest, establishment",parks,Punjab,Spring,Ambala,1904
Deer Park,30.7192816,76.8641686,4.2,"park, tourist_attraction, point_of_interest, establishment",parks,Punjab,Spring,Ambala,434
Dog park,30.7297925,76.8579647,4.4,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,36
Park 11 (Shri Ram Park) No 2112,30.68010259999999,76.8660712,4.2,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,143
Valley of Animal Park,30.6930067,76.7511464,4.2,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,1372
Park 3,30.7365005,76.73261,4.7,"park, point_of_interest, establishment",parks,Punjab,Spring,Ambala,3
Srikrishna Museum,29.9650883,76.8331343,4.5,"museum, tourist_attraction, point_of_interest, establishment",museum,Punjab,Winter,Ambala,7787
Kurukshetra Panorama & Science Centre,29.9660103,76.83390229999999,4.4,"tourist_attraction, museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,12593
International Dolls Museum,30.7411787,76.7709814,4.1,"tourist_attraction, museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,1985
Sanghol Buddhist Archaeological Museum,30.7902087,76.4011842,4.3,"tourist_attraction, museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,235
"Rag Doll museum, Rock garden",30.7526816,76.8084076,4.5,"museum, tourist_attraction, point_of_interest, establishment",museum,Punjab,Winter,Ambala,155
Government Museum and Art Gallery,30.7490693,76.787326,4.4,"tourist_attraction, museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,3151
Natural History Museum,30.7480941,76.78588429999999,4.5,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,689
Mahabharata Museum (Under Construction),29.9607997,76.76971139999999,4.4,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,67
"Dharohar, Haryana Cultural Museum, KUK",29.9611828,76.818822,4.6,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,3076
High Court Museum,30.7560225,76.8051859,4.4,"museum, tourist_attraction, point_of_interest, establishment",museum,Punjab,Winter,Ambala,316
Fine Arts Museum,30.7624216,76.7723898,4.7,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,49
1857 war museum,29.9618265,76.819543,4.7,"tourist_attraction, point_of_interest, establishment",museum,Punjab,Winter,Ambala,24
Museum,30.58210739999999,76.8551595,4.8,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,5
Puadhi Jatt da museum,30.6817621,76.3896937,4.7,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,20
GIEO Gita Museum,29.9573351,76.83809459999999,4.8,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,209
Chandigarh Architecture Museum,30.7484961,76.78585989999999,4.5,"museum, tourist_attraction, point_of_interest, establishment",museum,Punjab,Winter,Ambala,272
Antique Museum Patiala (Personal Collection),30.3423827,76.39223779999999,4.8,"museum, tourist_attraction, point_of_interest, establishment",museum,Punjab,Winter,Ambala,260
Indian Army War Memorial,30.7258189,76.8706906,4.7,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,129
Khanda Sahib Museum,30.6510879,76.3936114,4.7,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,21
Le Corbusier Centre,30.7298194,76.7995423,4.4,"tourist_attraction, museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,1373
Gandhi Museum,30.7479938,76.7759689,4.4,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,108
Heritage Garden,30.6906433,76.8134307,4.2,"museum, store, point_of_interest, establishment",museum,Punjab,Winter,Ambala,212
Shree Krishna Arjuna Chariot (Rath),29.9617254,76.827292,4.7,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,206
Indian Air Force Heritage Museum Chandigarh,30.7392523,76.79095439999999,4.7,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,846
HARYANA ARCHAEOLOGICAL MUSEUM OF HISTORY,30.6950108,76.8544115,4.6,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,7
Sikh Museum Mohali,30.7257945,76.6998622,4.4,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,256
Sikh Fort,30.2761971,76.78779899999999,4.6,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,20
National Gallery of Portraits : Sector 17,30.7403557,76.7849185,4.2,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,18
Pierre Jeanneret Museum,30.7447729,76.807622,4.7,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,177
Science Museum,30.3217295,76.84026279999999,3.4,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,5
"Nature Interpretation Centre, Sukhna Lake",30.7394805,76.83102,4.5,"tourist_attraction, museum, park, point_of_interest, establishment",museum,Punjab,Winter,Ambala,107
"ASI, Museum",29.9760901,76.8281741,5,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,7
War Heroes Memorial Ambala,30.3221374,76.84023739999999,4.5,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,22
Indian Air Force Heritage Museum Chandigarh Parking Area,30.73906999999999,76.79001219999999,4.5,"tourist_attraction, point_of_interest, establishment",museum,Punjab,Winter,Ambala,4
Bhima Devi Temple Site Museum,30.7967663,76.91450329999999,4.7,"museum, hindu_temple, place_of_worship, point_of_interest, establishment",museum,Punjab,Winter,Ambala,11
Peer dargah sunny enclave,30.7475088,76.6626666,4.8,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,33
Moti Bagh Palace,30.307709,76.3944752,4.2,"museum, tourist_attraction, point_of_interest, establishment",museum,Punjab,Winter,Ambala,1148
KALA SAGAR,30.729533,76.75114200000002,4.4,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,51
Sukhna Gallery,30.7386956,76.815552,4.6,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,89
NSNIS SAI Museum,30.3083376,76.3933747,5,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,2
"Herbarium and Museum, Botany Department",30.3586237,76.4513333,4.6,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,5
Bal Bhawan,30.7412293,76.7712264,4.1,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,547
Kharga Heritage Park,30.3615005,76.84938989999999,4.6,"museum, park, point_of_interest, establishment",museum,Punjab,Winter,Ambala,117
Kalpana Chawla Planetarium,29.9621901,76.7903194,4.2,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,413
Sirmour Virasat,30.5386906,77.2043044,4.3,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,66
Pandav mandir,30.79699099999999,76.91675090000001,4.5,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,17
"Siwalik Fossil Park, Suketi",30.5045737,77.24302,4.4,"tourist_attraction, point_of_interest, establishment",museum,Punjab,Winter,Ambala,71
ਸੰਤ ਪੁਰਨ ਦਾਸ ਯਾਦਗਾਰ ਗੇਟ,30.4480829,76.406336,4.7,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,9
UCHA DAR BABE NANAK DA,30.4163171,76.7124663,4.5,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,62
Chappar Chiri Mohali,30.7033037,76.6678803,0,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,0
Rock Garden Parking,30.75282649999999,76.8033281,3.7,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,21
Lamberdar house plaka,30.0772193,77.14960789999999,4.8,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,9
Marble Baradari,30.3070796,76.3952734,5,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,2
Mahabharat Anubhav Kendra,29.9612781,76.76886379999999,4.6,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,5
Jama masjid Dhanaura,30.2918148,77.1134275,5,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,1
Sati mata de madear,30.6497814,76.662983,5,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,2
"Nursery, Botanical Garden, Chandigarh",30.7766844,76.7625206,4.3,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,7
Prem Ashram Dhurva,30.4824621,76.47044249999999,5,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,5
Office G.MANJI SAHIB AMBALA CITY,30.3920525,76.77151289999999,5,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,4
Gurmeet Gurjant virk salpani,30.0736693,76.75548719999999,0,"museum, point_of_interest, establishment",museum,Punjab,Winter,Ambala,0
Prism waterfall,30.6602941,77.085183,4.5,"tourist_attraction, park, point_of_interest, establishment",waterfalls,Punjab,Monsoon,Ambala,23
Burj Kotiya (Waterfall),30.74292269999999,76.9446469,4.2,"tourist_attraction, point_of_interest, establishment",waterfalls,Punjab,Monsoon,Ambala,453
Baru Lake & Waterfall,30.7627009,77.2820699,4.6,"park, point_of_interest, establishment",waterfalls,Punjab,Monsoon,Ambala,13
Waterfall Sirmour,30.7855326,77.1778349,4,"tourist_attraction, point_of_interest, establishment",waterfalls,Punjab,Monsoon,Ambala,4
Small water fall,30.8288993,76.95965029999999,3.9,"tourist_attraction, point_of_interest, establishment",waterfalls,Punjab,Monsoon,Ambala,9
Reservoir,30.7320579,76.91633759999999,5,"park, point_of_interest, establishment",waterfalls,Punjab,Monsoon,Ambala,3
Pakka Tank,30.5621796,77.2937622,4.2,"tourist_attraction, point_of_interest, establishment",waterfalls,Punjab,Monsoon,Ambala,135
Morni waterfall,30.6582066,77.0860598,5,"point_of_interest, establishment",waterfalls,Punjab,Monsoon,Ambala,1
Mallah lake,30.7653948,77.0011474,3.9,"tourist_attraction, point_of_interest, establishment",waterfalls,Punjab,Monsoon,Ambala,20
Shilyon view point,30.70037,77.059497,4.2,"tourist_attraction, point_of_interest, establishment",waterfalls,Punjab,Monsoon,Ambala,44
"""Ishavasyam"" Morni hills haryana",30.6913583,77.08201799999999,4.8,"tourist_attraction, point_of_interest, establishment",waterfalls,Punjab,Monsoon,Ambala,9
Lotus Lake (Sherla Taal),30.6677206,77.1201664,4.3,"tourist_attraction, point_of_interest, establishment",waterfalls,Punjab,Monsoon,Ambala,7
"Mangarh valley, sirmour",30.7518552,77.2574979,4.3,"tourist_attraction, point_of_interest, establishment",waterfalls,Punjab,Monsoon,Ambala,12
Shoe Island,30.7455499,76.8116359,4.4,"natural_feature, establishment",beaches,Punjab,Summer,Ambala,33
Barouli Beach Front,30.483688,77.103889,4.8,"tourist_attraction, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,12
Sydney beach resort,30.658541,76.8707498,4,"restaurant, food, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,22
Tosha Beach,30.8129788,76.9163403,3.7,"point_of_interest, establishment",beaches,Punjab,Summer,Ambala,137
Beach N Brew,30.723995,76.8068365,4.2,"night_club, bar, restaurant, food, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,2215
Sukhna Back End,30.7385097,76.82915609999999,4.8,"park, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,85
Beach Bum's Cafe & Family Restaurants,30.7639815,76.6289405,5,"restaurant, food, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,1
Fountain Park,30.6997288,76.8558802,4.3,"park, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,431
Camp Roxx- Adventure Camp,30.6628587,77.2254462,4.5,"campground, park, lodging, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,482
Giri Camp,30.8297624,77.2461263,4.4,"campground, amusement_park, park, health, lodging, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,123
Beach ki majri Harijan Basti,30.0868977,77.2850847,0,"point_of_interest, establishment",beaches,Punjab,Summer,Ambala,0
Beauty Beach,30.3567873,76.455613,4,"clothing_store, store, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,3
Shoe Beach,30.1365439,77.2938626,3.6,"shoe_store, store, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,81
VISITGOABEACHES.COM,30.3423287,76.8382365,0,"travel_agency, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,0
SK Networks,30.7589087,76.6671401,5,"travel_agency, tourist_attraction, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,70
On Travel,30.7120569,76.6976183,5,"travel_agency, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,2
Vishal Mega Mart,30.7004084,76.8569162,3.7,"supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,4037
Taxi Service in Chandigarh/ Tourist Taxi / Tempo Traveller in Chandigarh-Top Tour And Travel Chandigarh,30.7384916,76.7320065,4.9,"taxi_stand, travel_agency, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,8
AirGanesha,30.6780317,76.8336206,4.5,"travel_agency, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,28
My Tour Deck (MTD),30.55894889999999,77.2932125,4.9,"travel_agency, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,12
Haldiram's - Zirakpur,30.5634288,76.8291948,4.1,"restaurant, store, food, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,10145
Holidays Fever,30.72232309999999,76.8000404,5,"travel_agency, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,35
Arcadia Vacations,30.6947172,76.7707138,4.5,"travel_agency, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,155
Wave Tourism,30.7348717,76.77645009999999,5,"travel_agency, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,13
PureSoul Tourism,30.6862509,76.8489493,4.8,"point_of_interest, establishment",beaches,Punjab,Summer,Ambala,61
All Season Vacation,30.6333509,76.82702139999999,5,"travel_agency, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,27
Bright sun vacations,30.7224,76.7695742,5,"travel_agency, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,19
Reef Holidays,30.335573,76.3836524,4.9,"travel_agency, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,25
New Global Destination,30.6699436,76.88693549999999,5,"travel_agency, tourist_attraction, lodging, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,133
Beauty Beach : An exclusive artificial jewelry & wedding accessories store in Yamunanagar,30.1356139,77.28808099999999,4.9,"jewelry_store, store, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,12
Voyage365,30.7109612,76.68638179999999,4.5,"travel_agency, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,68
In'Joy Travels,30.69875759999999,76.8685979,5,"travel_agency, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,7
Travel Dot Set,30.6574963,76.8449839,5,"travel_agency, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,17
Treebo Trend JJ Crown - Hotel in Chandigarh,30.6483146,76.8156633,3.8,"lodging, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,1720
GFK Holidays,30.6505402,76.82255289999999,4.7,"point_of_interest, establishment",beaches,Punjab,Summer,Ambala,3
"Forever 21 - Chandigarh, Mohali Road",30.737053,76.6784783,4.2,"clothing_store, store, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,245
The Golden Destinations,30.6382065,76.8251992,5,"travel_agency, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,2
STAR INTERNATIONAL,30.4923534,76.5996548,3.5,"point_of_interest, establishment",beaches,Punjab,Summer,Ambala,6
AMBA LAKE,30.335895,76.8144571,4.6,"tourist_attraction, point_of_interest, establishment",beaches,Punjab,Summer,Ambala,5
Holiday Breaks Ltd,30.6961855,76.8355788,4.6,"point_of_interest, establishment",beaches,Punjab,Summer,Ambala,12
Traveloshot,30.7707873,76.79607879999999,0,"point_of_interest, establishment",beaches,Punjab,Summer,Ambala,0
Mahendra Chaudhary Zoological Park,30.603913,76.792463,4.3,"zoo, tourist_attraction, park, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,25464
Chattbir Zoo park,30.6054875,76.7942344,4.4,"zoo, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,2647
Pipli Mini Zoo,29.9845829,76.89261619999999,4,"zoo, tourist_attraction, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,2598
Patiala Zoo,30.2960239,76.39584769999999,4,"zoo, tourist_attraction, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,355
Deer Park,30.2958799,76.3967095,4,"zoo, tourist_attraction, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,730
Chhatbir Zoo entry,30.6071002,76.7930228,4.2,"zoo, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,21
Chhat Bir Zoo Bus stand,30.6220355,76.7895265,4.1,"tourist_attraction, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,193
Royal Bengal Tiger Area,30.6058605,76.7984063,4.2,"zoo, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,29
Hippopotamus yard,30.6075801,76.7985156,4.6,"zoo, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,16
Lion yard,30.6010768,76.7804999,4.9,"zoo, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,7
HACKING KARO STORE,30.7348991,76.7191732,4.6,"zoo, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,10
Otter House,30.604269,76.79197529999999,4.3,"zoo, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,3
Sukhna Wildlife Sanctuary,30.7729461,76.8571405,4.4,"tourist_attraction, park, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,1696
Reptile House,30.6047224,76.7922124,3.7,"zoo, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,6
Chandigarg chatbir zoo,30.6002001,76.79576899999999,1,"zoo, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,1
AKS-NDC Junction Park,30.6547897,76.8158859,4,"park, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,47
City Bird Sanctuary 21 Chd,30.7285807,76.77945009999999,4,"park, tourist_attraction, point_of_interest, establishment",zoo,Punjab,Winter,Ambala,2016
Shri Sarveshwar Mahadev Temple,29.9629948,76.8277394,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,5436
Shree Hari Temple,30.7140562,76.7116576,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,158
Shri Sanatan Dharma Temple,30.7075736,76.770904,4.6,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,264
"Shri Sanatan Dharam Temple, 38 Chandigarh",30.7417359,76.7436211,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,87
"Shiv Temple, 22D Chandigarh",30.7320044,76.77083019999999,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,69
Laxmi Narayan Temple,30.7158691,76.7560999,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,27
"Ancient Shiv Temple, Chhat",30.6119656,76.79415259999999,4.6,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,19
"Shree Radha Krishan Temple, 59 Mohali",30.7245066,76.7282267,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,117
Markandeshwar New Temple,30.1770429,76.8606099,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,188
"Gauri Shankar Temple, 17 Panchkula",30.6975304,76.8360234,4.6,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,169
MahaKaleshwar Shiv Temple Jhanda,30.4716494,77.2178886,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,112
"Shri Patiala Mata Temple, Mansa Devi",30.72234469999999,76.8617403,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,1769
"Shri Hari Temple, 12 Chandigarh",30.7665074,76.7739489,4.6,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,30
"Shri Mata Naina Devi Temple, Patiala",30.3383111,76.413567,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,103
Temple,30.0026716,76.9244899,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,19
"Shri Venkateshwar Temple, 12A Panchkula",30.6744359,76.85247860000001,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,163
Kali Mata Temple Dhanas,30.7716779,76.7563772,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,99
"Shiv Temple, 5 Panchkula",30.69286,76.8558773,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,31
"Hari Krishna Temple, Civil Hospital, Ambala City",30.3786492,76.7791366,4.7,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,7
Kartikeya Temple,29.9673107,76.83458209999999,4.2,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Punjab,All Seasons,Ambala,45
