Name,Latitude,Longitude,Rating,Categories,Keyword,State,Season,District,Visitors Count of Ratings
डोंगरदरेश्वर मंदिर,19.1877013,74.93019819999999,4.9,"museum, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,7
Ahmednagar Fort,19.0965625,74.7532969,4.4,"tourist_attraction, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,2297
Freedom fighter cell,19.0953121,74.7561532,0,"museum, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,0
Salabat Khan's Tomb or Chandbibi Mahal,19.0934555,74.8401744,4.4,"tourist_attraction, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,3442
Suleman Baba Darghah Sharif,19.0038081,75.0305018,3.7,"museum, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,6
Soun Shinde,19.1112821,74.7350123,0,"museum, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,0
"Kanifnath mandir, Katrad",19.299662,74.76671840000002,5,"museum, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,1
Ambekar mala,19.0702992,74.7439363,0,"museum, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,0
Shahid jawan balkrishna bhale chowk,19.0712053,74.7218682,0,"museum, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,0
Jagannth tote,18.9512149,74.96165669999999,0,"museum, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,0
Hill Museum,19.0310798,74.71461870000002,5,"museum, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,2
मिरावली बाबा,18.92369,74.68390939999999,4.5,"museum, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,2
नगर ट्रेकर्स | Nagar Trekkers,19.0895458,74.7359328,4.8,"museum, park, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,125
"Vishal Ganpati Mandir, Ahilyanagar",19.0894212,74.7359188,4.7,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,3910
Kadhani prakalp,19.0110718,75.0098751,0,"museum, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,0
K Vikas Art Studio,19.0964817,74.7173632,4.9,"art_gallery, museum, store, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,11
Satimata Mandir,19.3560142,74.77306399999999,2.9,"museum, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,7
पीर सैय्यद बाबा,18.9436891,74.6299636,0,"museum, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,0
Compact Basalt Well,18.9167423,74.6583409,5,"museum, point_of_interest, establishment",museum,Maharashtra,Winter,Ahmednagar,2
Manjarsumba Waterfall,19.2507975,74.75292150000001,4.3,"tourist_attraction, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,29
Gavali Wada Waterfall,19.2160753,74.6997544,4.5,"tourist_attraction, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,150
Vambori Ghat Waterfall,19.2532211,74.7577384,4.5,"tourist_attraction, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,333
Sam Ohol WaterFall,19.2186644,74.7043296,4.8,"tourist_attraction, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,6
Manjarsumba Waterfall,19.25014,74.73803199999999,4.5,"tourist_attraction, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,90
Natural waterfall,19.2536158,74.79985309999999,4.1,"tourist_attraction, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,9
Cavrins Waterfall,19.2595309,74.7923366,4.5,"park, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,6
Periperi waterfall,19.2635204,74.8226324,5,"park, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,7
डोंगरगण घाट धबधबा,19.253173,74.75776929999999,4.5,"tourist_attraction, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,18
Vambori Ghat Pond,19.2491043,74.7584401,4.2,"park, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,5
Rameshwar Temple Dongargan,19.2464403,74.76088709999999,4.6,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,388
Pimpalgaon Lake,19.2111105,74.76474689999999,4.2,"park, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,20
